post_id,date,text,s3,tags,img_old_src
103130193852,2014-11-20,"<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/103130193852_0.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/103130193852_1.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/103130193852_2.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/103130193852_3.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/103130193852_4.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/103130193852_5.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/103130193852_6.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/103130193852_7.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/103130193852_8.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/103130193852_9.jpg""> </p> 
<div class=""caption"">
 <p>Vintage fashion: 1992 edition</p> 
 <p>From the <a href=""http://www.lib.uidaho.edu/digital/gem/1992/index.html"" target=""_blank"">1992 Gem of the Mountains Digital Yearbook</a></p> 
</div>",yes;yes;yes;yes;yes;yes;yes;yes;yes;yes,vintage; vintage fashion; 1990s; 1990s fashion; idaho; uidaho; university of idaho; vintage greek,../../media/103130193852_1.jpg ;../../media/103130193852_2.jpg ;../../media/103130193852_3.jpg ;../../media/103130193852_4.jpg ;../../media/103130193852_5.jpg ;../../media/103130193852_6.jpg ;../../media/103130193852_7.jpg ;../../media/103130193852_8.jpg ;../../media/103130193852_9.jpg ;../../media/103130193852_10.jpg 
103210237502,2014-11-21,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/103210237502.jpg ""> 
<div class=""caption"">
 <p>A 1960 photograph of the Spanish-American War Memorial on the University of Idaho Campus.</p> 
 <p>From the <a href=""http://www.lib.uidaho.edu/digital/campus/"" target=""_blank"">University of Idaho Campus Photograph Collection</a>.</p> 
</div>",yes,history; spanish american war; monuments; memorials; war memorials; black and white; photography; campus; university campus; uidaho; idaho; university of idaho,../../media/103210237502.jpg 
103290888493,2014-11-22,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/103290888493.jpg ""> 
<div class=""caption"">
 <p>Vintage football program from a game between the University of Idaho and the University of Oregon on October 14, 1950.</p> 
 <p>From the&nbsp;<a href=""http://www.lib.uidaho.edu/digital/footballcovers/"" target=""_blank"">Idaho Vandals Football Historical Gameday Program Covers Collection</a>.</p> 
</div>",yes,vintage; vintage sports; sports; football; college football; idaho; uidaho; university of idaho; idaho vandals; oregon; uoregon; university of oregon; oregon ducks,../../media/103290888493.jpg 
103379503157,2014-11-23,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/103379503157.jpg ""> 
<div class=""caption"">
 <p>A 1928 photograph of sheep on the University of Idaho campus. These Southdown wether lambs won 1st prize in the Pacific International competition.</p> 
 <p>From the&nbsp;<a href=""http://www.lib.uidaho.edu/digital/campus/"" target=""_blank"">University of Idaho Campus Photograph Collection</a>.</p> 
</div>",yes,vintage; 1920s; sheep; cute; idaho; uidaho; university of idaho,../../media/103379503157.jpg 
103469854035,2014-11-24,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/103469854035.jpg""> 
<div class=""caption"">
 <p><strong>The University of Idaho Library has a new digital collection!&nbsp;</strong></p> 
 <p><a href=""http://www.lib.uidaho.edu/digital/stonebraker/"" target=""_blank"">The Stonebraker Photograph Collection</a> is a collection of 540 photographs from the William Allen Stonebraker Collection, which was donated to the University of Idaho Library in 2003. Stonebraker took photographs in Central Idaho’s remote Salmon River and Frank Church - River of No Return areas a the turn of the twentieth century between 1900 and 1931.&nbsp;Topics and themes include a focus on his homestead (Stonebraker Ranch, still in existence today); photographs of his businesses, including his dude ranch, pack train and dogsled operations; photographs rich in documenting wildlife, scenery, hunting, railroads near Kooskia and Stites, and early aircraft operation to the Chamberlain Basin.</p> 
 <p>In 1902, Stonebraker helped build the Three Blaze Trail that ran from Grangeville, crossed the Salmon River at Campbell’s Ferry and continued into the Thunder Mountain gold mine area, near the mining town of Roosevelt, which turned into a lake in 1909 as a result of a landslide. In 1932, the same year as Stonebraker’s death, American author Zane Grey popularized Idaho’s last gold rush in his book “Thunder Mountain,” which was made into a film in 1935.</p> 
 <p>“The history of mining prospects indubitably remains a fascinating part of Idaho history,” said Garth Reese, head of the library’s Special Collections and Archives. “Thousands of men and women flooded into temporary camps in the state looking to prosper either through discovery or by offering their services to prospectors.”</p> 
 <p>Stonebraker’s photographs document his entrepreneurial spirit and his numerous businesses related to gold mining, including mail and supply pack strings, big-game hunting and ranching.</p> 
 <p>The collection was researched and described by Erin Passehl-Stoddart, digital projects manager, in fall 2014. Questions and comments about the collection may be directed to Devin Becker, digital initiatives and web services librarian, at&nbsp;<a href=""mailto:dbecker@uidaho.edu"" target=""_blank"">dbecker@uidaho.edu</a>.&nbsp;</p> 
 <p>This collection was featured our local news station KLEW! See the video here:&nbsp;<a href=""http://www.klewtv.com/news/local/U-I-Digitized-photos-280710422.html"" target=""_blank"">http://www.klewtv.com/news/local/U-I-Digitized-photos-280710422.html</a></p> 
</div>",yes,digital collections; digital libraries; libraries; tumblarians; vintage; idaho; gold rush; wild west; zane grey; photographs; historical photographs; vintage idaho; university of idaho; history,https://66.media.tumblr.com/f55a7e05951adf9599ddbd99329b1816/tumblr_neboaaD9791soxh7uo1_1280.jpg 
103561339711,2014-11-25,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/103561339711.jpg ""> 
<div class=""caption"">
 <p>A 1905 scenic view of a snowy valley with a view of the mountains in the background. A pack of horses grazes in the valley.</p> 
 <p>From the&nbsp;<a href=""http://www.lib.uidaho.edu/digital/stonebraker/"" target=""_blank"">Stonebraker Photograph Collection</a>.</p> 
</div>",yes,vintage; idaho; idaho wilderness; wilderness; hiking; horses; snow; landscape photography; black and white; photography; 1900s,../../media/103561339711.jpg 
103646246599,2014-11-26,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/103646246599.jpg ""> 
<div class=""caption"">
 <p>1936 photograph of students studying in the Law Library on the University of Idaho campus.</p> 
 <p>From the&nbsp;<a href=""http://www.lib.uidaho.edu/digital/campus/"" target=""_blank"">University of Idaho Campus Photograph Collection</a>.</p> 
</div>",yes,law; lawyers; law school; libraries; studying; library; law library; vintage libraries; tumblarians; academic libraries; students; idaho; uidaho; university of idaho,../../media/103646246599.jpg 
103731749110,2014-11-27,"<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/103731749110_0.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/103731749110_1.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/103731749110_2.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/103731749110_3.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/103731749110_4.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/103731749110_5.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/103731749110_6.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/103731749110_7.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/103731749110_8.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/103731749110_9.jpg""> </p> 
<div class=""caption"">
 <p>Vintage fashion: 1948 Edition</p> 
 <p><a href=""http://www.lib.uidaho.edu/digital/gem/1948/"" target=""_blank"">From the 1948 Gem of the Mountains Digital Yearbook</a></p> 
</div>",yes;yes;yes;yes;yes;yes;yes;yes;yes;yes,vintage; vintage fashion; TBT; tbthursday; idaho; uidaho; university of idaho; vintage greek,../../media/103731749110_1.jpg ;../../media/103731749110_2.jpg ;../../media/103731749110_3.jpg ;../../media/103731749110_4.jpg ;../../media/103731749110_5.jpg ;../../media/103731749110_6.jpg ;../../media/103731749110_7.jpg ;../../media/103731749110_8.jpg ;../../media/103731749110_9.jpg ;../../media/103731749110_10.jpg 
103813198174,2014-11-28,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/103813198174.jpg ""> 
<div class=""caption"">
 <p>1903 photograph of a pet weasel eating a bird, which may or may not be a turkey.&nbsp;</p> 
 <p>From the <a href=""http://www.lib.uidaho.edu/digital/stonebraker/"" target=""_blank"">Stonebraker Photograph Collection</a></p> 
</div>",yes,weasel; ernime; animals; cute; cute animals; black and white; photography,../../media/103813198174.jpg 
103899259328,2014-11-29,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/103899259328.jpg ""> 
<div class=""caption"">
 <p>1925 photograph of a young child in a uniform.</p> 
 <p>From the <a href=""http://www.ijc.uidaho.edu/morse_lee/index.html"" target=""_blank"">Lee Morse Collection</a>.</p> 
</div>",yes,children; cute; uniforms; uniform; vintage; history,../../media/103899259328.jpg 
103990125403,2014-11-30,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/103990125403.jpg ""> 
<div class=""caption"">
 <p>1903 photograph of three eagle chicks on a branch.&nbsp;</p> 
 <p>From the&nbsp;<a href=""http://www.lib.uidaho.edu/digital/stonebraker/"" target=""_blank"">Stonebraker Photograph Collection</a></p> 
</div>",yes,cute; baby animals; vintage; history; black and white; photography; eagles; baby eagles; bald eagle; bald eagles,../../media/103990125403.jpg 
104082770211,2014-12-01,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/104082770211.jpg ""> 
<div class=""caption"">
 <p>1903 photograph of a pet blue jay.</p> 
 <p>From the <a href=""http://www.lib.uidaho.edu/digital/stonebraker/"" target=""_blank"">Stonebraker Photograph Collection</a>.</p> 
</div>",yes,cute; blue jay; blue jays; birds; animals; vintage; photography; black and white; sepia,../../media/104082770211.jpg 
104167713349,2014-12-02,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/104167713349.jpg ""> 
<div class=""caption"">
 <p>A vintage newspaper clipping of two Idaho Vandal Boxers at the Pacific Coast Intercollegiate Boxing Tournament in Sacramento, California in 1936.</p> 
 <p>From the <a href=""http://www.lib.uidaho.edu/digital/boxing/"" target=""_blank"">Donald R. Theophilus Boxing Photograph Collectio</a>n.</p> 
</div>",yes,boxing; boxers; men; athletes; sports; vintage sports; vintage men; idaho; uidaho; university of idaho,../../media/104167713349.jpg 
104252640875,2014-12-03,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/104252640875.jpg ""> 
<div class=""caption"">
 <p>A 1930 autographed head shot of <a href=""http://en.wikipedia.org/wiki/Lee_Morse"" target=""_blank"">Lee Morse</a>, a famous vaudeville singer from Idaho.</p> 
 <p>From the&nbsp;<a href=""http://www.ijc.uidaho.edu/morse_lee/index.html"" target=""_blank"">Lee Morse Collection</a>.</p> 
</div>",yes,lee morse; jazz; vaudeville; blues; singers; jazz singers; blues singers; women; idaho; uidaho; university of idaho; cool chicks from history,../../media/104252640875.jpg 
104336503689,2014-12-04,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/104336503689.jpg ""> 
<div class=""caption"">
 <p>Vintage fashion: cute kids edition. A 1905 photograph of <a href=""http://en.wikipedia.org/wiki/Lee_Morse"" target=""_blank"">Lee Morse</a> as a young girl.</p> 
 <p>From the <a href=""http://www.ijc.uidaho.edu/morse_lee/index.html"" target=""_blank"">Lee Morse Collection</a>.</p> 
</div>",yes,lee morse; jazz singers; blues singers; vintage; history; photography; black and white; sepia; children; child; portrait,../../media/104336503689.jpg 
104417491702,2014-12-05,"<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/104417491702_0.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/104417491702_1.jpg""> </p> 
<div class=""caption"">
 <p>1959 photographs of scenic views near Moscow, Idaho.</p> 
 <p>From the <a href=""http://www.lib.uidaho.edu/digital/Laughlin/"" target=""_blank"">Kyle Laughlin Photograph Collection</a></p> 
</div>",yes;yes,black and white; photography; moscow; idaho; moscow mountain; moscow idaho,../../media/104417491702_1.jpg ;../../media/104417491702_2.jpg 
104500102554,2014-12-06,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/104500102554.jpg ""> 
<div class=""caption"">
 <p>1950 photograph of Frank Young, a University of Idaho Boxing coach.</p> 
 <p>From the&nbsp;<a href=""http://www.lib.uidaho.edu/digital/boxing/"" target=""_blank"">Donald R. Theophilus Boxing Photograph Collectio</a>n.</p> 
</div>",yes,boxing; boxers; men; boxing gloves; vintage; sports; vintage sports; history; vintage men; idaho; uidaho; university of idaho; black and white; photography,../../media/104500102554.jpg 
104589693007,2014-12-07,"<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/104589693007_0.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/104589693007_1.jpg""> </p> 
<div class=""caption"">
 <p>Historical photographs of Theodore Roosevelt’s 1911 visit to the University of Idaho. From the <a href=""http://www.lib.uidaho.edu/digital/troosevelt/index.html"" target=""_blank"">Theodore Roosevelt Collection</a>.</p> 
</div>",yes;yes,roosevelt; theodore roosevelt; idaho; uidaho; university of idaho; presidents; vintage; history; 1910s; 1900s; black and white; photography,../../media/104589693007_1.jpg ;../../media/104589693007_2.jpg 
104681736920,2014-12-08,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/104681736920.jpg ""> 
<div class=""caption"">
 <p>The 1947 National Boxing Championship Team.</p> 
 <p>From the&nbsp;<a href=""http://www.lib.uidaho.edu/digital/boxing/"" target=""_blank"">Donald R. Theophilus Boxing Photograph Collectio</a>n.</p> 
</div>",yes,boxing; boxers; vintage; history; vintage sports; men; vintage men; idaho; uidaho; university of idaho,../../media/104681736920.jpg 
104767278092,2014-12-09,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/104767278092.jpg ""> 
<div class=""caption"">
 <p>The 1941-1942 University of Idaho Boxing team.</p> 
 <p>From the&nbsp;<a href=""http://www.lib.uidaho.edu/digital/boxing/"" target=""_blank"">Donald R. Theophilus Boxing Photograph Collectio</a>n.</p> 
</div>",yes,boxing; boxers; sports; men; vintage sports; vintage men; idaho; uidaho; university of idaho; sports teams,../../media/104767278092.jpg 
